date_time,size
2020-09-29 05:00:00,202689327
2020-09-29 06:00:00,277292484
2020-09-29 07:00:00,571661519
2020-09-29 08:00:00,1054913178
2020-09-29 09:00:00,1711309572
2020-09-29 10:00:00,2453579316
2020-09-29 11:00:00,2575414835
2020-09-29 12:00:00,2393134243
2020-09-29 13:00:00,2609382981
2020-09-29 14:00:00,3455364211
2020-09-29 15:00:00,380932851
